time,ep_x,ep_y,ep_z,p_cx,p_cy,p_cz,p_dx,p_dy,p_dz
2.1239999999999877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1419999999999857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1599999999999837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1779999999999817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1959999999999797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2139999999999778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.231999999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.249999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.267999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.28599999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.303999999999968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.321999999999966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.339999999999964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.357999999999962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.37599999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.393999999999958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.411999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.429999999999954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.447999999999952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.46599999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.483999999999948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.501999999999946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.519999999999944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.537999999999942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.55599999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.573999999999938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.591999999999936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.609999999999934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.627999999999932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.64599999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.663999999999928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.681999999999926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6999999999999242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7179999999999223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7359999999999203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7539999999999183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7719999999999163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7899999999999143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8079999999999123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8259999999999104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8439999999999084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8619999999999064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8799999999999044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8979999999999024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9159999999999004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9339999999998985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9519999999998965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9699999999998945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9879999999998925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0059999999998905,-9.617573081577291e-05,-0.0001935918251636526,-0.0006974333746165851,2.3947438180599705,-1.8944212312274629,0.6780058230367468,2.3948399937907863,-1.8942276394022992,0.6787032564113634
3.0239999999998886,-0.00044904767093889575,-0.0004309943488405299,-0.0028338131503448105,2.394750764701059,-1.894298815169928,0.6776685361670772,2.395199812371998,-1.8938678208210875,0.680502349317422
3.0419999999998866,-0.0007269857807155056,-0.000810085179697273,-0.005272211309593988,2.394832023398501,-1.8943187091935658,0.6770261220439224,2.3955590091792165,-1.8935086240138685,0.6822983333535164
3.0599999999998846,-0.0010512335881278645,-0.00103944141028256,-0.007450094235078364,2.3948658851555265,-1.8941899558597135,0.6766387869406267,2.3959171187436543,-1.893150514449431,0.6840888811757051
3.0779999999998826,-0.001329138685407738,-0.0014152791054857783,-0.009752835421521056,2.3949445383200296,-1.8942092352931337,0.6761188370630983,2.3962736770054374,-1.892793956187648,0.6858716724846193
3.0959999999998806,-0.0016524689797008385,-0.0016444929237713346,-0.011791718357747949,2.3949757529352618,-1.8940839042018942,0.6758526786744976,2.3966282219149626,-1.8924394112781229,0.6876443970322456
3.1139999999998786,-0.001927572453473303,-0.002015793241777919,-0.013948095899741109,2.395052721578177,-1.894103132403213,0.6754566617159429,2.3969802940316502,-1.892087339161435,0.689404757615684
3.1319999999998767,-0.0022450550430770377,-0.0022393108382650073,-0.0158373690163508,2.3950843820762366,-1.8939775069120364,0.6753131040376513,2.3973294371193137,-1.8917381960737714,0.6911504730540021
3.1499999999998747,-0.0025124591731078283,-0.0026017338480353036,-0.01783869810770633,2.3951627395642707,-1.893994168303742,0.6750405830366193,2.3976751987373786,-1.8913924344557067,0.6928792811443256
3.1679999999998727,-0.0028195895346021516,-0.002814842073224577,-0.019569761089349047,2.395197541292579,-1.8938653444391291,0.6750191805039877,2.398017130827181,-1.8910505023659046,0.6945889415933367
3.1859999999998707,-0.0030750326404893613,-0.003164563353315719,-0.021408891063454893,2.3952797576521,-1.8938774062538113,0.6748683478569262,2.3983547902925895,-1.8907128429004956,0.6962772389203811
3.2039999999998687,-0.0033679542657520933,-0.0033632148146836016,-0.02297475647660352,2.395319785308445,-1.8937431084335714,0.6749672288518164,2.3986877395741972,-1.8903798936188878,0.6979419853284199
3.2219999999998667,-0.0036078166702808723,-0.0036970269094480646,-0.024646061477014758,2.3954077305460544,-1.893749112886198,0.6749349620620951,2.3990155472163353,-1.89005208597675,0.6995810235391099
3.2399999999998648,-0.003883283509478197,-0.00387777925322097,-0.02604122188988245,2.3954545049167018,-1.8936076240201263,0.6751510076984504,2.39933778842618,-1.8897298447669053,0.7011922295883328
3.257999999999863,-0.004104532897610369,-0.004193046545420298,-0.02754049916624579,2.3955495127266144,-1.893606634114281,0.6752330164123106,2.399654045624225,-1.8894135875688607,0.7027735155785564
3.275999999999861,-0.004359853099151323,-0.004353003296415414,-0.02876081880346193,2.3956040558862535,-1.8934567275040959,0.6755620135809953,2.399963908985405,-1.8891037242076805,0.7043228323844573
3.293999999999859,-0.004559987321067993,-0.0046476080207866755,-0.030085191725143456,2.3957069896491054,-1.8934482642436985,0.6757529805831569,2.4002669769701734,-1.8888006562229118,0.7058381723083004
3.311999999999857,-0.0047929682819525254,-0.004784362071880599,-0.031127810660318667,2.3957698885628878,-1.8932891384201256,0.6761897610213157,2.4005628568448403,-1.888504776348245,0.7073175716816343
3.329999999999855,-0.0049699608971987,-0.005056652426911334,-0.03227564187331067,2.3958812042933006,-1.893273120429497,0.6764834715366203,2.4008511651904993,-1.8882164680025857,0.7087591134099309
3.347999999999853,-0.005178857581392027,-0.005168232722581267,-0.03313888990287284,2.3959526708184957,-1.893104337515779,0.6770220395539983,2.4011315283998877,-1.8879361047931977,0.7101609294568711
3.365999999999851,-0.005331107143775604,-0.005416974609079528,-0.0341097033620531,2.39607247601775,-1.8930810246406395,0.6774114999030063,2.4014035831615255,-1.88766405003156,0.7115212032650594
3.383999999999849,-0.0055145743010922565,-0.005501796585259289,-0.03479302170685816,2.3961524026294265,-1.8929024528478258,0.6780451504031684,2.401666976930519,-1.8874006562625665,0.7128381721100265
3.401999999999847,-0.005640857853076664,-0.00572612953081908,-0.03558743196000669,2.396280510532332,-1.892872394338496,0.6785226974244685,2.4019213683854086,-1.8871462648076769,0.7141101293844752
3.419999999999845,-0.005797906482625681,-0.005782949719491226,-0.03609130126817106,2.3963685213878483,-1.8926841550421025,0.6792441255416322,2.402166427870474,-1.8869012053226113,0.7153354268098032
3.437999999999843,-0.005897337506726608,-0.005982347258062681,-0.03671094851004908,2.3965045003161953,-1.892648142628226,0.6798015280619935,2.402401837822922,-1.8866657953701633,0.7165124765720425
3.455999999999841,-0.006027295730793636,-0.006010222302981871,-0.03703682187497137,2.3965999974536083,-1.8924505623116652,0.6806029315044719,2.402627293184402,-1.8864403400086833,0.7176397533794433
3.473999999999839,-0.006099286642381685,-0.006184456893838064,-0.03748431148856457,2.3967432151539394,-1.892409588290602,0.6812314849504745,2.402842501796321,-1.886225131396764,0.718715796439039
3.491999999999837,-0.006201765008558624,-0.00618270707232127,-0.037634551408584405,2.3968454197698805,-1.8922031554869672,0.6821046599410453,2.403047184778439,-1.886020448414646,0.7197392113496297
3.509999999999835,-0.006245994137343391,-0.006331819490521973,-0.03791339690465656,2.396995082752916,-1.8921583757933478,0.6827952750040736,2.4032410768902595,-1.8858265563028258,0.7207086719087301
3.527999999999833,-0.006320855237663459,-0.006299996702717969,-0.037891215305991266,2.3971030716370785,-1.891943703021061,0.6837317065251522,2.403423926874742,-1.885643706318343,0.7216229218311435
3.545999999999831,-0.006337238126943756,-0.006424269697396401,-0.03800578374463959,2.397258259656956,-1.891896405106582,0.684474992632291,2.4035954977838996,-1.8854721354091857,0.7224807763769305
3.563999999999829,-0.0063845703104683516,-0.006362129772166769,-0.03781518436946518,2.3973709969753783,-1.8916741956794052,0.6854659395172016,2.4037555672858466,-1.8853120659072384,0.7232811238866668
